hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_stay_nights,total_guests,total_revenue
City Hotel,1,235,2017,February,8,19,2,1,2,0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,90.0,0,1,Canceled,7/4/2016,3,2,270.0
City Hotel,1,235,2017,February,8,19,2,1,1,0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,84.6,0,0,Canceled,6/30/2016,3,1,253.8
City Hotel,1,59,2017,February,8,19,2,2,3,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,83,0,0,Transient,164.8,0,0,Canceled,2/16/2017,4,5,659.2
City Hotel,1,126,2017,February,8,19,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,88.4,0,0,Canceled,1/26/2017,4,2,353.6
City Hotel,1,23,2017,February,8,19,2,3,1,0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,86.36,0,1,Canceled,2/7/2017,5,1,431.8
City Hotel,1,19,2017,February,8,19,2,3,2,0,0,SC,LTU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,69.36,0,0,Canceled,2/6/2017,5,2,346.8
City Hotel,1,69,2017,February,8,19,2,3,2,0,0,BB,HUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,90.1,0,1,Canceled,2/3/2017,5,2,450.5
City Hotel,1,8,2017,February,8,19,2,4,1,0,0,BB,ARE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,100.3,0,0,Canceled,2/11/2017,6,1,601.8
City Hotel,1,50,2017,February,8,19,2,5,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,0,Transient,149.6,0,0,Canceled,12/31/2016,7,4,1047.2
City Hotel,1,47,2017,February,8,20,1,0,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,72.0,0,1,Canceled,1/18/2017,1,2,72.0
City Hotel,1,11,2017,February,8,20,1,0,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,80.0,0,0,Canceled,2/11/2017,1,2,80.0
City Hotel,1,33,2017,February,8,20,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,0,Transient,70.0,0,1,Canceled,2/17/2017,1,2,70.0
City Hotel,1,32,2017,February,8,20,1,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,0,0,Transient,75.0,0,0,Canceled,1/19/2017,2,1,150.0
City Hotel,1,41,2017,February,8,20,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,0,9,Transient,85.0,0,0,Canceled,1/19/2017,2,2,170.0
City Hotel,1,41,2017,February,8,20,1,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,0,9,Transient,75.0,0,0,Canceled,1/19/2017,2,1,150.0
City Hotel,1,12,2017,February,8,20,1,1,1,0,0,SC,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,0,Transient,80.0,0,0,Canceled,2/16/2017,2,1,160.0
City Hotel,1,39,2017,February,8,20,1,2,2,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,4,No Deposit,9,0,0,Transient,72.0,0,0,Canceled,2/6/2017,3,2,216.0
City Hotel,1,90,2017,February,8,20,1,2,2,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,71.28,0,0,Canceled,12/23/2016,3,2,213.84
City Hotel,1,213,2017,February,8,20,1,2,3,0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,122.4,0,0,Canceled,12/12/2016,3,3,367.2000000000001
City Hotel,1,10,2017,February,8,20,1,2,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,158.0,0,0,Canceled,2/11/2017,3,3,474.0
City Hotel,1,26,2017,February,8,20,1,2,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,90.0,0,0,Canceled,1/25/2017,3,1,270.0
City Hotel,1,26,2017,February,8,20,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,90.0,0,0,Canceled,1/25/2017,3,2,270.0
City Hotel,1,17,2017,February,8,20,1,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,80.0,0,0,Canceled,2/8/2017,3,2,240.0
City Hotel,1,212,2017,February,8,20,1,2,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,90.0,0,0,Canceled,12/12/2016,3,2,270.0
City Hotel,1,26,2017,February,8,20,1,2,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,110.0,0,0,Canceled,1/25/2017,3,1,330.0
City Hotel,1,21,2017,February,8,20,1,3,2,1,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,103.7,0,2,Canceled,2/17/2017,4,3,414.8
City Hotel,1,29,2017,February,8,20,1,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,69.7,0,0,Canceled,1/23/2017,4,2,278.8
City Hotel,1,28,2017,February,8,20,1,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,69.7,0,3,Canceled,1/24/2017,4,2,278.8
City Hotel,1,41,2017,February,8,20,1,3,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,0,0,Transient,110.5,0,2,Canceled,2/12/2017,4,3,442.0
City Hotel,1,18,2017,February,8,20,1,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,69.7,0,1,Canceled,2/7/2017,4,2,278.8
City Hotel,1,8,2017,February,8,20,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,100.3,0,0,Canceled,2/12/2017,4,2,401.2
City Hotel,1,28,2017,February,8,20,1,3,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,103.7,0,4,Canceled,1/24/2017,4,3,414.8
City Hotel,1,34,2017,February,8,20,1,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,69.7,0,1,Canceled,1/20/2017,4,2,278.8
City Hotel,1,7,2017,February,8,20,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,100.3,0,0,Canceled,2/16/2017,4,2,401.2
City Hotel,1,8,2017,February,8,20,1,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,100.3,0,0,Canceled,2/12/2017,5,2,501.5
City Hotel,1,17,2017,February,8,20,1,4,3,1,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,83,0,0,Transient,178.56,0,0,Canceled,2/17/2017,5,4,892.8
City Hotel,1,85,2017,February,8,20,1,4,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,74.8,0,1,Canceled,12/11/2016,5,2,374.0
City Hotel,1,7,2017,February,8,20,1,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,0,0,Contract,68.0,0,0,No-Show,2/20/2017,5,2,340.0
City Hotel,1,16,2017,February,8,20,1,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,0,0,Transient,101.07,0,0,Canceled,2/7/2017,6,2,606.42
City Hotel,1,38,2017,February,8,20,1,5,2,0,0,BB,KOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,98.6,0,1,Canceled,2/2/2017,6,2,591.5999999999999
City Hotel,1,41,2017,February,8,20,1,5,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,131.75,0,2,Canceled,1/28/2017,6,2,790.5
City Hotel,1,41,2017,February,8,20,2,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,0,0,Transient,112.69,0,1,Canceled,1/13/2017,7,2,788.8299999999999
City Hotel,1,4,2017,February,8,21,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,0,0,Group,80.0,0,0,Canceled,2/20/2017,1,1,80.0
City Hotel,1,52,2017,February,8,21,0,1,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,0,Transient,70.2,0,0,Canceled,1/1/2017,1,1,70.2
City Hotel,1,10,2017,February,8,21,0,2,2,2,0,BB,BRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,0,Transient,198.0,0,0,Canceled,2/11/2017,2,4,396.0
City Hotel,1,4,2017,February,8,21,0,3,0,0,0,SC,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,0,0,Transient-Party,0.0,0,0,Canceled,2/17/2017,3,0,0.0
City Hotel,1,40,2017,February,8,21,0,3,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,131.67,0,1,Canceled,2/5/2017,3,3,395.01
City Hotel,1,15,2017,February,8,21,0,4,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,71.4,0,0,Canceled,2/13/2017,4,2,285.6
City Hotel,1,47,2017,February,8,21,0,4,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,71.4,0,0,Canceled,2/5/2017,4,2,285.6
City Hotel,1,34,2017,February,8,21,0,4,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,88.4,0,0,Canceled,1/25/2017,4,2,353.6
City Hotel,1,18,2017,February,8,21,0,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,99.28,0,0,Canceled,2/8/2017,5,2,496.4
City Hotel,1,24,2017,February,8,21,0,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,97.58,0,0,Canceled,2/3/2017,5,2,487.9
City Hotel,1,139,2017,February,8,21,0,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,96.9,0,2,Canceled,10/11/2016,5,2,484.5
City Hotel,1,42,2017,February,8,21,1,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,0,0,Transient,113.33,0,0,Canceled,1/10/2017,6,2,679.98
City Hotel,1,42,2017,February,8,21,2,5,3,0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,0,0,Transient,145.96,0,1,Canceled,1/13/2017,7,3,1021.72
City Hotel,1,0,2017,February,8,22,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,12.0,0,0,Canceled,2/22/2017,1,2,12.0
City Hotel,1,48,2017,February,8,22,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,0,0,Transient-Party,65.0,0,1,Canceled,2/20/2017,2,1,130.0
City Hotel,1,48,2017,February,8,22,0,2,1,0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,0,0,0,Transient-Party,65.0,0,0,Canceled,1/5/2017,2,1,130.0
City Hotel,1,1,2017,February,8,22,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,435,0,Transient,80.0,0,0,Canceled,2/22/2017,2,1,160.0
City Hotel,1,212,2017,February,8,22,0,4,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,85.0,0,0,Canceled,7/29/2016,4,2,340.0
City Hotel,1,29,2017,February,8,22,0,4,2,0,0,BB,LIE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,98.6,0,1,Canceled,1/25/2017,4,2,394.4
City Hotel,1,9,2017,February,8,22,0,4,2,2,0,BB,FRA,Direct,Direct,0,0,0,F,F,0,No Deposit,14,0,0,Transient,195.5,0,0,Canceled,2/15/2017,4,4,782.0
City Hotel,1,4,2017,February,8,22,1,4,2,2,0,BB,ISR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,0,Transient,200.0,0,0,Canceled,2/18/2017,5,4,1000.0
City Hotel,1,136,2017,February,8,22,1,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,96.9,0,0,Canceled,10/10/2016,5,2,484.5
City Hotel,1,134,2017,February,8,22,2,4,0,2,0,BB,BRA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,0,0,Transient,82.44,0,1,Canceled,2/2/2017,6,2,494.64
City Hotel,1,259,2017,February,8,22,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,74.8,0,1,Canceled,6/16/2016,6,2,448.8
City Hotel,1,134,2017,February,8,22,2,4,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9,0,0,Transient,82.44,0,1,Canceled,11/21/2016,6,2,494.64
City Hotel,1,14,2017,February,8,22,2,6,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,100.51,0,0,Canceled,2/9/2017,8,2,804.08
City Hotel,1,594,2017,February,8,23,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,0,Transient,59.0,0,0,Canceled,10/21/2015,1,1,59.0
City Hotel,1,7,2017,February,8,23,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,60.0,0,1,No-Show,2/23/2017,1,1,60.0
City Hotel,1,7,2017,February,8,23,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,216,0,Transient,78.4,0,0,Canceled,2/23/2017,1,2,78.4
City Hotel,1,265,2017,February,8,23,0,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,84.6,0,2,Canceled,12/8/2016,1,1,84.6
City Hotel,1,65,2017,February,8,23,0,2,2,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,79.2,0,0,Canceled,2/7/2017,2,2,158.4
City Hotel,1,594,2017,February,8,23,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,0,Transient,62.0,0,0,Canceled,10/21/2015,2,2,124.0
City Hotel,1,27,2017,February,8,23,0,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,118.0,0,0,Canceled,1/29/2017,3,2,354.0
City Hotel,1,184,2017,February,8,23,0,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,93.6,0,0,Canceled,8/24/2016,3,2,280.79999999999995
City Hotel,1,21,2017,February,8,23,0,3,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,118.0,0,0,Canceled,2/2/2017,3,2,354.0
City Hotel,1,58,2017,February,8,23,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,132,0,0,Transient,78.0,0,0,Canceled,12/27/2016,4,2,312.0
City Hotel,1,260,2017,February,8,23,1,3,2,1,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,0,0,0,Transient,83.55,0,1,Canceled,6/16/2016,4,3,334.2
City Hotel,1,223,2017,February,8,23,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,132,0,165,Transient,78.0,0,0,Canceled,12/27/2016,4,2,312.0
City Hotel,1,158,2017,February,8,23,0,3,3,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,126.0,0,1,Canceled,9/22/2016,3,3,378.0
City Hotel,1,38,2017,February,8,23,0,3,1,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,118.0,0,0,Canceled,1/18/2017,3,1,354.0
City Hotel,1,260,2017,February,8,23,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,74.8,0,1,Canceled,6/16/2016,3,2,224.4
City Hotel,1,224,2017,February,8,23,0,3,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,122.4,0,2,Canceled,2/7/2017,3,3,367.2000000000001
City Hotel,1,9,2017,February,8,23,0,3,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,161.33,0,1,Canceled,2/15/2017,3,3,483.99
City Hotel,1,38,2017,February,8,23,1,3,3,0,0,BB,POL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,0,0,Transient,125.8,0,0,Canceled,1/16/2017,4,3,503.2
City Hotel,1,23,2017,February,8,23,1,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,100.3,0,0,Canceled,2/2/2017,4,2,401.2
City Hotel,1,135,2017,February,8,23,2,3,2,2,0,BB,BRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,0,Transient,174.0,0,0,Canceled,10/14/2016,5,4,870.0
City Hotel,1,240,2017,February,8,23,2,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,85.0,0,0,Canceled,8/10/2016,5,2,425.0
City Hotel,1,38,2017,February,8,23,2,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,102.0,0,0,Canceled,1/18/2017,7,2,714.0
City Hotel,1,195,2017,February,8,24,0,1,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,90.0,0,1,Canceled,9/28/2016,1,2,90.0
City Hotel,1,1,2017,February,8,24,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,B,0,No Deposit,0,0,0,Transient,88.0,0,2,Canceled,2/24/2017,1,2,88.0
City Hotel,1,3,2017,February,8,24,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,216,0,Transient-Party,62.4,0,0,Canceled,2/24/2017,1,1,62.4
City Hotel,1,23,2017,February,8,24,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,118.0,0,2,Canceled,2/16/2017,2,2,236.0
City Hotel,1,40,2017,February,8,24,0,2,3,0,0,BB,COL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,160.0,0,0,Canceled,2/5/2017,2,3,320.0
City Hotel,1,6,2017,February,8,24,0,2,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,163.0,0,0,Canceled,2/18/2017,2,3,326.0
City Hotel,1,346,2017,February,8,24,0,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,81.9,0,0,Canceled,8/1/2016,2,2,163.8
City Hotel,1,22,2017,February,8,24,0,2,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,158.0,0,0,Canceled,2/9/2017,2,3,316.0
City Hotel,1,24,2017,February,8,24,0,2,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,158.0,0,0,Canceled,2/6/2017,2,3,316.0
City Hotel,1,184,2017,February,8,24,1,2,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,79.2,0,1,Canceled,10/2/2016,3,2,237.6
City Hotel,1,261,2017,February,8,24,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,0,0,0,Transient,74.8,0,1,Canceled,6/16/2016,3,2,224.4
City Hotel,1,149,2017,February,8,24,2,2,3,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,0,0,Transient,119.0,0,1,Canceled,10/3/2016,4,3,476.0
City Hotel,1,40,2017,February,8,24,2,2,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,102.0,0,0,Canceled,1/19/2017,4,2,408.0
City Hotel,1,29,2017,February,8,24,2,2,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,134.3,0,0,Canceled,1/28/2017,4,3,537.2
City Hotel,1,19,2017,February,8,24,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,102.43,0,0,Canceled,2/5/2017,4,2,409.72
City Hotel,1,39,2017,February,8,24,2,2,2,0,0,BB,LUX,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,100.3,0,0,Canceled,2/7/2017,4,2,401.2
City Hotel,1,149,2017,February,8,24,2,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9,0,0,Transient,91.6,0,1,Canceled,10/3/2016,4,2,366.4
City Hotel,1,148,2017,February,8,24,2,2,0,2,0,BB,BRA,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9,0,0,Transient,91.6,0,1,Canceled,2/3/2017,4,2,366.4
City Hotel,1,149,2017,February,8,24,2,2,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,0,0,Transient,74.8,0,1,Canceled,10/3/2016,4,2,299.2
City Hotel,1,195,2017,February,8,24,2,3,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,74.8,0,2,Canceled,12/23/2016,5,2,374.0
City Hotel,1,70,2017,February,8,24,2,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,0,Transient,158.38,0,1,Canceled,2/17/2017,6,4,950.28
City Hotel,1,69,2017,February,8,24,2,4,2,1,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,94.2,0,1,Canceled,2/17/2017,6,3,565.2
City Hotel,1,32,2017,February,8,24,2,4,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,100.3,0,1,Canceled,2/7/2017,6,1,601.8
City Hotel,1,141,2017,February,8,24,2,5,2,0,0,HB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,129.2,0,2,Canceled,10/11/2016,7,2,904.4
City Hotel,1,134,2017,February,8,25,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,30,0,0,Transient-Party,75.0,0,0,No-Show,2/25/2017,1,1,75.0
City Hotel,1,134,2017,February,8,25,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,30,0,0,Transient-Party,75.0,0,0,No-Show,2/25/2017,1,1,75.0
City Hotel,1,134,2017,February,8,25,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,30,0,0,Transient-Party,75.0,0,0,Canceled,2/24/2017,1,1,75.0
City Hotel,1,4,2017,February,8,25,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,30,0,0,Transient-Party,75.0,0,0,Canceled,2/24/2017,1,1,75.0
City Hotel,1,134,2017,February,8,25,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,30,0,0,Transient-Party,75.0,0,0,Canceled,2/24/2017,1,1,75.0
City Hotel,1,153,2017,February,8,25,0,1,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,126.0,0,1,Canceled,10/1/2016,1,3,126.0
City Hotel,1,204,2017,February,8,25,1,1,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,122.4,0,2,Canceled,11/26/2016,2,3,244.8
City Hotel,1,25,2017,February,8,25,1,1,3,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,9,0,0,Transient,158.0,0,0,Canceled,2/16/2017,2,3,316.0
City Hotel,1,180,2017,February,8,25,1,1,1,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,86.4,0,0,Canceled,8/29/2016,2,1,172.8
City Hotel,1,18,2017,February,8,25,1,1,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,F,G,1,No Deposit,9,0,0,Transient,203.0,0,0,Canceled,2/18/2017,2,4,406.0
City Hotel,1,43,2017,February,8,25,1,1,3,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,144.0,0,0,Canceled,1/25/2017,2,3,288.0
City Hotel,1,10,2017,February,8,25,1,1,3,0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,220.0,0,0,Canceled,2/15/2017,2,3,440.0
City Hotel,1,158,2017,February,8,25,1,1,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,126.0,0,2,Canceled,11/21/2016,2,3,252.0
City Hotel,1,180,2017,February,8,25,1,1,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,79.2,0,0,Canceled,8/29/2016,2,2,158.4
City Hotel,1,43,2017,February,8,25,1,1,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,108.0,0,0,Canceled,1/25/2017,2,2,216.0
City Hotel,1,180,2017,February,8,25,1,1,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,93.6,0,1,Canceled,10/18/2016,2,2,187.2
City Hotel,1,10,2017,February,8,25,1,1,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,163.0,0,0,Canceled,2/15/2017,2,3,326.0
City Hotel,1,303,2017,February,8,25,2,1,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,71.1,0,0,Canceled,5/19/2016,3,2,213.3
City Hotel,1,44,2017,February,8,25,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,121.0,0,0,Canceled,1/27/2017,3,2,363.0
